Company_ID,Account_Age_Months,Monthly_Recurring_Revenue,Active_Users,Support_Tickets_Last_Month,Days_Since_Last_Login,Contract_Type,Churn
CMP_1444,33,7273.120074658655,135,11,73,One Year,1
CMP_1445,3,609.1784963320955,362,5,47,Two Year,0
CMP_1446,18,4383.383981676754,259,7,88,One Year,1
CMP_1447,25,9278.255269044463,212,14,63,One Year,1
CMP_1448,42,1562.8658572166764,454,1,26,Month-to-Month,0
CMP_1449,31,5406.031688076805,99,3,3,One Year,0
CMP_1450,54,7971.962632713047,352,12,23,Month-to-Month,1
CMP_1451,58,9454.047421441108,331,5,75,Month-to-Month,1
CMP_1452,3,7594.378075570321,482,11,74,Two Year,1
CMP_1453,40,7345.372712121858,175,4,50,One Year,0
CMP_1454,46,8351.636856859743,254,0,36,Two Year,0
CMP_1455,24,4738.911599286665,194,8,13,Month-to-Month,1
CMP_1456,50,8155.523059869414,203,2,29,One Year,0
CMP_1457,32,575.6618450817857,488,1,38,Month-to-Month,1
CMP_1458,47,9283.330026079646,225,8,77,Two Year,1
CMP_1459,22,4711.411840413166,28,6,84,Month-to-Month,1
CMP_1460,23,5757.111784724602,248,4,5,One Year,0
CMP_1461,2,2921.381364691382,427,11,20,One Year,0
CMP_1462,27,7554.042911984004,328,5,78,Month-to-Month,1
CMP_1463,42,1228.0401615148637,132,11,14,Two Year,0
CMP_1464,2,8790.040124194935,97,10,8,Two Year,0
CMP_1465,26,8367.109875560256,304,3,48,Month-to-Month,1
CMP_1466,17,2552.571104325281,137,0,13,Month-to-Month,0
CMP_1467,40,8188.581783709992,59,3,24,Month-to-Month,0
CMP_1468,33,7970.3984640840745,481,8,79,Month-to-Month,1
CMP_1469,9,6506.057678662515,162,0,65,Two Year,0
CMP_1470,43,4048.4416805470314,33,9,86,Two Year,1
CMP_1471,54,3079.238164727745,414,2,34,Month-to-Month,1
CMP_1472,48,2701.9441077488254,215,14,51,Month-to-Month,1
CMP_1473,39,3526.785146254268,158,14,3,One Year,0
CMP_1474,29,9083.805212609039,297,4,78,Month-to-Month,1
CMP_1475,42,1237.5873718934222,479,6,58,Month-to-Month,1
CMP_1476,55,8374.277124403106,226,8,72,Month-to-Month,1
CMP_1477,26,3814.455712897324,119,5,55,One Year,0
CMP_1478,35,5455.194262107902,441,2,80,One Year,0
CMP_1479,50,8047.613519660661,162,12,42,One Year,1
CMP_1480,25,8901.577196718228,263,6,21,Month-to-Month,0
CMP_1481,24,3775.4234906901465,255,14,10,Two Year,0
CMP_1482,13,4887.513072113548,126,13,57,One Year,1
CMP_1483,58,4437.902615759526,303,3,25,Two Year,0
CMP_1484,7,625.8848182871502,267,2,56,Month-to-Month,1
CMP_1485,57,3311.4574441572377,385,13,38,Two Year,1
CMP_1486,36,4862.297720459337,53,6,86,Two Year,1
CMP_1487,45,4405.389284364178,381,10,61,Month-to-Month,1
CMP_1488,20,7358.327661398955,333,10,47,Month-to-Month,1
CMP_1489,1,4155.63436360048,301,6,54,Two Year,1
CMP_1490,8,5149.076265221367,366,3,46,One Year,0
CMP_1491,46,4581.281625257452,81,11,68,Two Year,1
CMP_1492,16,7535.94841449652,467,6,4,One Year,0
CMP_1493,14,8698.237790376144,442,10,66,One Year,1
CMP_1494,12,5552.946250571385,131,13,43,Month-to-Month,1
CMP_1495,51,7999.605844854316,201,1,62,Month-to-Month,1
CMP_1496,23,3319.4734791885808,225,0,85,Two Year,0
CMP_1497,15,5643.011296494053,487,11,85,Month-to-Month,1
CMP_1498,28,3779.6845598647383,95,14,85,Month-to-Month,1
CMP_1499,34,4434.908792932388,415,1,4,One Year,0
CMP_1500,2,7457.931715720351,12,3,65,One Year,0
CMP_1501,32,8875.793582160772,36,7,62,Month-to-Month,1
CMP_1502,23,1654.2062153337715,472,2,2,Month-to-Month,0
CMP_1503,22,6529.072936630115,324,14,9,Month-to-Month,0
CMP_1504,51,6030.366171989086,398,9,57,Month-to-Month,1
CMP_1505,25,1624.9428721713527,273,14,45,One Year,1
CMP_1506,58,2512.9961391810366,195,5,18,Month-to-Month,0
CMP_1507,22,3454.5236999604626,353,5,48,Two Year,0
CMP_1508,58,2085.845172766264,167,12,42,Two Year,1
CMP_1509,58,2815.430083981247,65,8,41,One Year,1
CMP_1510,22,3042.2075891862214,442,8,75,Month-to-Month,1
CMP_1511,49,3688.9014138710663,268,3,89,One Year,0
CMP_1512,52,7619.20930161101,289,8,58,Month-to-Month,1
CMP_1513,42,5933.165936580706,99,14,42,Month-to-Month,1
CMP_1514,6,9869.343383538315,45,14,35,Two Year,1
CMP_1515,15,4439.990356190974,418,12,38,Month-to-Month,1
CMP_1516,54,7661.718201450788,474,5,67,Two Year,0
CMP_1517,43,8778.95000307707,153,1,41,Month-to-Month,1
CMP_1518,37,6950.295683861398,208,9,50,Month-to-Month,1
CMP_1519,33,4412.715033966212,271,13,86,Two Year,1
CMP_1520,8,7659.148992084653,6,10,72,One Year,1
CMP_1521,53,2434.837808840506,182,5,79,One Year,0
CMP_1522,44,3611.745569211258,429,1,45,One Year,0
CMP_1523,44,5693.509923443244,198,7,71,Month-to-Month,1
CMP_1524,5,5966.3891792184095,486,3,19,One Year,0
CMP_1525,39,710.3440169899799,391,4,17,Month-to-Month,0
CMP_1526,4,9478.584793182083,340,7,65,One Year,1
CMP_1527,6,7117.959076565205,439,13,77,One Year,1
CMP_1528,45,5209.185627202965,200,10,56,Two Year,1
CMP_1529,32,9364.70872687893,347,7,41,One Year,1
CMP_1530,52,4671.407869882871,253,11,42,Month-to-Month,1
CMP_1531,30,9814.137917568532,216,13,6,One Year,0
CMP_1532,47,5366.705193813108,157,11,69,Month-to-Month,1
CMP_1533,35,1585.714814980805,162,5,75,Month-to-Month,1
CMP_1534,55,7765.609238363134,470,3,73,Month-to-Month,1
CMP_1535,40,6949.528388239485,366,14,40,One Year,1
CMP_1536,52,7843.373852403074,143,0,41,Month-to-Month,1
CMP_1537,16,9538.69927289397,225,11,9,Month-to-Month,0
CMP_1538,13,7876.648375184672,277,6,8,Two Year,0
CMP_1539,50,6307.697721058145,158,7,44,One Year,1
CMP_1540,42,8644.434572427988,253,8,58,Month-to-Month,1
CMP_1541,30,6895.84117386805,283,1,67,Month-to-Month,1
CMP_1542,19,4377.131039846269,444,0,13,One Year,0
CMP_1543,17,8913.387760296846,440,3,19,Two Year,0
CMP_1544,56,2608.054377451542,308,12,49,Month-to-Month,1
CMP_1545,19,7289.09211163288,280,4,80,Two Year,0
CMP_1546,28,8874.852821937191,497,9,82,One Year,1
CMP_1547,58,7447.506937181314,6,11,78,One Year,1
CMP_1548,55,7124.116481011641,92,0,30,Two Year,0
CMP_1549,26,7650.063793682442,291,4,66,One Year,0
CMP_1550,37,4918.024858856122,415,5,77,Two Year,0
CMP_1551,26,8804.621480491747,134,2,59,Month-to-Month,1
CMP_1552,53,2432.6465137928662,82,11,53,One Year,1
CMP_1553,23,1710.1709520032232,264,14,52,One Year,1
CMP_1554,9,3212.3334111258596,245,6,81,Month-to-Month,1
CMP_1555,12,5549.985269362435,145,13,31,One Year,1
CMP_1556,53,5350.337056388712,232,5,15,Month-to-Month,0
CMP_1557,1,8295.688197927573,167,3,20,Month-to-Month,0
CMP_1558,58,4343.402235838165,240,2,5,Month-to-Month,0
CMP_1559,58,5101.272049769332,132,4,7,One Year,0
CMP_1560,1,626.9929909642585,204,2,18,Two Year,0
CMP_1561,47,4392.522746207921,454,9,56,Month-to-Month,1
CMP_1562,34,6653.85521302825,394,8,75,One Year,1
CMP_1563,32,647.3291409526257,35,8,45,Month-to-Month,1
CMP_1564,54,3168.3786692693157,142,5,28,Two Year,0
CMP_1565,48,2475.585413249204,496,12,50,One Year,1
CMP_1566,25,898.8615746410882,25,10,2,One Year,0
CMP_1567,40,5052.970854188106,238,5,84,One Year,0
CMP_1568,45,2226.3712856674865,206,11,68,Month-to-Month,1
CMP_1569,53,7559.2746264981115,283,13,77,One Year,1
CMP_1570,1,8555.31489575181,135,3,24,Two Year,0
CMP_1571,16,5683.059235356904,420,3,48,Month-to-Month,1
CMP_1572,39,9826.219753950845,152,1,45,One Year,0
CMP_1573,5,4779.546428970656,462,9,58,Two Year,1
CMP_1574,22,5376.997997136697,33,3,36,Month-to-Month,1
CMP_1575,29,9897.568662598625,365,7,2,Two Year,0
CMP_1576,55,2699.710141667964,312,12,18,Two Year,0
CMP_1577,3,9454.1864269306,375,9,49,One Year,1
CMP_1578,12,906.9567736315759,434,1,8,Month-to-Month,0
CMP_1579,26,4740.675457500351,166,8,58,Month-to-Month,1
CMP_1580,16,1165.0333652641248,361,13,15,Month-to-Month,0
CMP_1581,51,7427.730057679609,344,0,17,Two Year,0
CMP_1582,37,6279.8848908601685,65,12,23,Two Year,0
CMP_1583,22,7213.025502942166,129,1,66,One Year,0
CMP_1584,57,4057.5637996961614,460,14,70,Month-to-Month,1
CMP_1585,29,4010.0783732981126,75,1,27,Month-to-Month,0
CMP_1586,14,930.5331501284987,330,10,37,One Year,1
CMP_1587,28,3824.4769255315778,399,12,49,One Year,1
CMP_1588,5,9328.239821489564,368,14,64,Two Year,1
CMP_1589,47,4102.652103214265,470,13,34,One Year,1
CMP_1590,49,8397.993209108714,247,5,18,Two Year,0
CMP_1591,30,8502.092295124374,494,14,64,One Year,1
CMP_1592,46,4045.7909856027213,253,13,74,One Year,1
CMP_1593,52,6503.892463763796,225,6,44,Month-to-Month,1
CMP_1594,5,1406.030221594057,477,12,17,Two Year,0
CMP_1595,12,1484.9465169756268,451,14,59,One Year,1
CMP_1596,16,962.2478047862764,25,14,13,Month-to-Month,1
CMP_1597,26,6019.64338706354,498,2,52,Month-to-Month,1
CMP_1598,26,4547.674287447922,391,10,60,Month-to-Month,1
CMP_1599,48,5706.307388310281,86,8,42,One Year,1
CMP_1600,21,5450.195309829684,348,4,64,Month-to-Month,1
CMP_1601,39,3826.928415361938,371,4,66,Month-to-Month,1
CMP_1602,36,6935.997440822993,490,10,34,One Year,1
CMP_1603,33,7705.767868705711,14,11,87,Month-to-Month,1
CMP_1604,30,638.9684593379193,415,3,71,Two Year,0
CMP_1605,37,2468.801847804344,16,8,64,Month-to-Month,1
CMP_1606,23,7275.7407467917,267,7,33,One Year,1
CMP_1607,58,4172.891640021425,149,11,12,Month-to-Month,0
CMP_1608,10,6793.597495945278,453,3,76,Month-to-Month,1
CMP_1609,54,3796.145267478305,196,3,19,Month-to-Month,0
CMP_1610,5,4212.173947131552,254,1,9,Two Year,0
CMP_1611,36,2007.4493000520067,118,8,74,One Year,1
CMP_1612,34,2953.1946868285204,30,2,17,Month-to-Month,0
CMP_1613,52,6251.411696322079,275,3,50,One Year,0
CMP_1614,31,4615.049557494081,37,13,39,Month-to-Month,1
CMP_1615,10,7855.875487973653,66,6,41,Two Year,1
CMP_1616,58,8599.557071914256,233,9,10,Two Year,0
CMP_1617,19,5645.640973059219,307,7,12,One Year,0
CMP_1618,58,7703.539274532562,99,7,79,One Year,1
CMP_1619,32,3415.592875348415,39,3,15,Two Year,0
CMP_1620,1,4442.2265463007425,197,14,28,One Year,0
CMP_1621,56,7271.387924059894,460,6,4,One Year,0
CMP_1622,5,4169.013931761791,80,9,36,Two Year,1
CMP_1623,45,6090.796884010394,383,0,65,One Year,0
CMP_1624,4,2261.041401283859,253,5,47,One Year,0
CMP_1625,16,6197.827492219731,87,5,81,Two Year,0
CMP_1626,24,8684.38021865549,29,5,39,One Year,0
CMP_1627,16,8752.076578322543,61,11,38,One Year,1
CMP_1628,55,7381.271860130627,36,1,44,Month-to-Month,1
CMP_1629,2,7584.657101223197,323,7,51,Month-to-Month,1
CMP_1630,49,5800.310728931657,16,13,85,Month-to-Month,1
CMP_1631,28,6054.346856575336,323,14,26,One Year,0
CMP_1632,32,1769.680523399921,337,14,36,Month-to-Month,1
CMP_1633,27,4716.66229000236,96,4,69,Two Year,0
CMP_1634,20,4782.374696920457,5,4,1,One Year,0
CMP_1635,24,9605.729438843531,439,1,53,One Year,0
CMP_1636,12,4595.32519492125,330,3,6,Month-to-Month,0
CMP_1637,50,5718.755126576198,140,11,37,Two Year,1
CMP_1638,35,5565.888293151474,200,8,2,One Year,0
CMP_1639,33,6549.236311921108,137,8,69,One Year,1
CMP_1640,33,7608.211897653011,477,5,41,Month-to-Month,1
CMP_1641,51,2637.897823623285,90,10,51,One Year,1
CMP_1642,43,5522.881981435139,480,14,47,One Year,1
CMP_1643,37,8346.218219502289,299,8,13,One Year,0
CMP_1644,12,4899.589781456359,283,3,76,Two Year,0
CMP_1645,3,3145.3466905489436,328,14,69,Two Year,1
CMP_1646,1,6719.736215884841,184,10,66,Two Year,1
CMP_1647,33,8325.790260091668,8,0,59,One Year,0
CMP_1648,40,1099.8327828102174,130,1,68,Two Year,0
CMP_1649,10,7879.509592368658,179,12,59,Two Year,1
CMP_1650,43,8305.655363136826,255,0,10,Month-to-Month,0
CMP_1651,44,4884.467812091764,25,7,13,Month-to-Month,0
CMP_1652,29,9841.40373977544,489,8,2,Month-to-Month,0
CMP_1653,13,7973.729236719437,444,9,15,Month-to-Month,0
CMP_1654,12,7849.794366508825,109,11,46,Month-to-Month,1
CMP_1655,31,7604.466456914682,70,5,57,Month-to-Month,1
CMP_1656,46,1930.776980573603,447,1,10,One Year,0
CMP_1657,2,2563.6934213036025,267,5,22,Month-to-Month,0
CMP_1658,51,4907.906248912038,53,8,89,Month-to-Month,1
CMP_1659,50,3008.0413246149255,20,11,79,One Year,1
CMP_1660,35,4444.789237173384,149,2,77,Two Year,0
CMP_1661,23,8940.409044267746,344,8,8,Two Year,0
CMP_1662,17,8331.105472853058,254,1,21,One Year,0
CMP_1663,26,6485.3788455598315,347,10,85,Month-to-Month,1
CMP_1664,8,8652.143745385483,358,4,22,Month-to-Month,0
CMP_1665,29,7945.837695663868,79,10,45,Month-to-Month,1
CMP_1666,26,4575.3568524884595,294,1,40,Month-to-Month,1
CMP_1667,10,2410.1189444744787,421,6,22,Month-to-Month,0
CMP_1668,26,5384.909880088722,286,10,30,Two Year,0
CMP_1669,34,7494.174384021226,70,9,62,Month-to-Month,1
CMP_1670,51,4645.986187931134,129,14,73,Month-to-Month,1
CMP_1671,41,6834.333142947024,323,8,45,Month-to-Month,1
CMP_1672,7,1396.1105497649146,91,6,35,One Year,1
CMP_1673,4,7606.044995528332,45,11,82,Month-to-Month,1
CMP_1674,58,8220.779388984089,474,4,42,Month-to-Month,1
CMP_1675,53,7214.959629915141,190,14,5,Month-to-Month,0
CMP_1676,50,9689.004081500472,358,3,27,Month-to-Month,0
CMP_1677,45,8353.194545876084,384,11,70,Month-to-Month,1
CMP_1678,11,9079.390414827114,339,3,62,One Year,0
CMP_1679,29,9368.925292847656,270,14,32,Month-to-Month,1
CMP_1680,56,8112.805922801182,275,9,8,One Year,0
CMP_1681,36,6905.458999061741,46,7,85,One Year,1
CMP_1682,25,554.3265229274982,97,9,18,One Year,0
CMP_1683,21,4925.344655619685,189,12,78,Month-to-Month,1
CMP_1684,57,5926.04183691243,219,9,15,Month-to-Month,1
CMP_1685,36,3388.2875882559965,21,13,26,Month-to-Month,1
CMP_1686,10,3521.9922455829847,448,9,53,One Year,1
CMP_1687,37,9631.01444924657,269,9,44,One Year,1
CMP_1688,9,8971.253219426086,118,9,32,Month-to-Month,1
CMP_1689,24,8567.20055226619,296,0,28,One Year,0
CMP_1690,35,4357.112116208051,461,4,39,Two Year,0
CMP_1691,49,630.1362288846882,468,13,32,One Year,1
CMP_1692,35,1262.1113413292837,296,1,77,Month-to-Month,1
CMP_1693,48,3465.865498067235,52,12,79,One Year,1
CMP_1694,36,649.5576734589313,311,10,18,Month-to-Month,1
CMP_1695,18,662.922928194382,101,8,70,One Year,1
CMP_1696,49,9207.731365602904,379,6,11,Month-to-Month,1
CMP_1697,39,7208.505770131013,99,9,32,Month-to-Month,1
CMP_1698,32,3435.08190564745,330,7,20,Two Year,0
CMP_1699,24,1760.123487209055,78,5,40,One Year,0
CMP_1700,23,5360.539320003232,340,8,8,Month-to-Month,1
CMP_1701,32,550.7885281164623,72,5,35,Month-to-Month,1
CMP_1702,37,9414.930566652369,250,6,69,One Year,1
CMP_1703,12,4440.743634194999,410,6,78,Two Year,1
CMP_1704,49,4322.182074754661,81,8,21,One Year,0
CMP_1705,55,4210.6392720269305,212,10,24,Two Year,0
CMP_1706,13,1158.6191386837652,376,7,17,Month-to-Month,1
CMP_1707,23,6564.061278022353,258,12,18,One Year,0
CMP_1708,25,7463.534386469357,225,0,12,One Year,0
CMP_1709,35,6923.1912770887575,266,3,16,One Year,0
CMP_1710,41,1815.137186629246,414,6,4,Month-to-Month,0
CMP_1711,30,5998.98159633813,335,10,89,One Year,1
CMP_1712,17,5910.1025996364115,348,7,34,One Year,1
CMP_1713,49,8749.90248544313,481,6,46,One Year,1
CMP_1714,20,4101.712754568646,263,11,75,One Year,1
CMP_1715,48,4029.116464764625,312,2,77,One Year,0
CMP_1716,25,6376.007057822763,78,14,31,One Year,1
CMP_1717,22,6514.1902082453735,129,3,25,Month-to-Month,0
CMP_1718,13,4958.209659595009,192,11,74,Month-to-Month,1
CMP_1719,59,4709.063942139001,258,6,24,One Year,0
CMP_1720,19,5194.402871059885,451,7,65,Two Year,1
CMP_1721,49,8679.930345281464,325,6,25,Month-to-Month,1
CMP_1722,36,4881.085561912145,312,5,28,One Year,0
CMP_1723,12,9429.352023713313,239,8,36,Month-to-Month,1
CMP_1724,41,5288.035754165097,478,8,82,Month-to-Month,1
CMP_1725,19,9517.406585218469,254,10,6,One Year,0
CMP_1726,12,8411.903067756219,336,12,66,One Year,1
CMP_1727,9,3943.0975648503763,402,6,67,Month-to-Month,1
CMP_1728,7,8704.593502317852,349,7,72,One Year,1
CMP_1729,28,1545.6011999105947,76,5,48,Two Year,0
CMP_1730,14,9287.948165758638,239,0,83,Two Year,0
CMP_1731,31,6500.613393287471,328,0,70,Month-to-Month,1
CMP_1732,52,1016.7121109619562,160,5,78,One Year,0
CMP_1733,19,6620.43887468271,459,1,67,Month-to-Month,1
CMP_1734,58,9755.352714375183,398,13,48,Month-to-Month,1
CMP_1735,47,1163.1062188389747,119,7,65,One Year,1
CMP_1736,16,5769.53324291082,317,0,44,One Year,0
CMP_1737,53,7604.046322714038,232,12,63,Month-to-Month,1
CMP_1738,5,8197.456573645548,326,1,46,Two Year,0
CMP_1739,35,4431.36092054756,350,7,19,Two Year,0
CMP_1740,12,2439.5823120983086,249,11,64,One Year,1
CMP_1741,25,902.2516483376464,310,5,83,One Year,0
CMP_1742,52,6007.398492423635,18,11,73,Month-to-Month,1
CMP_1743,59,4802.6551675423025,20,9,71,One Year,1
CMP_1744,21,9513.071753922255,442,1,50,Month-to-Month,1
CMP_1745,36,1075.746623291643,431,1,63,Two Year,0
CMP_1746,53,7011.255762737054,46,10,41,Month-to-Month,1
CMP_1747,23,737.1791101405431,469,13,7,Month-to-Month,1
CMP_1748,16,2128.624678750156,114,6,9,One Year,0
CMP_1749,57,4809.000499266925,282,4,4,Month-to-Month,0
CMP_1750,39,4821.288206627248,328,4,89,Month-to-Month,1
CMP_1751,45,7014.155157869617,23,7,49,Month-to-Month,1
CMP_1752,53,9147.023831243689,70,11,76,Two Year,1
CMP_1753,42,6570.805509691748,171,11,6,One Year,0
CMP_1754,58,9558.583429589333,77,6,82,Month-to-Month,1
CMP_1755,39,8875.348578840978,407,11,21,Month-to-Month,1
CMP_1756,14,6052.748057542507,404,13,15,Month-to-Month,1
CMP_1757,31,8421.02353372886,314,8,67,One Year,1
CMP_1758,58,6604.487298074523,413,3,66,One Year,0
CMP_1759,5,1246.299393775408,116,9,56,Month-to-Month,1
CMP_1760,35,7535.364870965344,278,3,68,Month-to-Month,1
CMP_1761,23,1401.630192039789,411,1,32,Month-to-Month,1
CMP_1762,29,6143.786415412268,377,2,66,Month-to-Month,1
CMP_1763,43,7175.081955653174,89,0,29,Month-to-Month,0
CMP_1764,11,1132.0122780031247,143,0,66,One Year,0
CMP_1765,18,2692.5492123020517,43,6,34,Month-to-Month,1
CMP_1766,47,9198.886206485673,109,13,27,One Year,0
CMP_1767,12,6354.987676212515,328,13,60,One Year,1
CMP_1768,9,2839.71717870005,285,4,39,Month-to-Month,1
CMP_1769,10,7061.457825906063,451,2,44,One Year,0
CMP_1770,58,6169.375989636052,484,6,82,One Year,1
CMP_1771,44,5264.969149220509,418,13,36,Month-to-Month,1
CMP_1772,17,9773.776262386795,433,1,19,Two Year,0
CMP_1773,38,6992.810885371335,127,2,45,Month-to-Month,1
CMP_1774,7,4066.69054184517,222,0,84,Two Year,0
CMP_1775,46,8100.697604730246,381,7,21,One Year,0
CMP_1776,13,8903.541282751285,65,1,23,One Year,0
CMP_1777,40,1689.5953154098986,104,14,89,Two Year,1
CMP_1778,42,2405.253289530032,311,6,27,Two Year,0
CMP_1779,9,2554.156586713907,358,10,72,One Year,1
CMP_1780,50,7066.512189172134,397,8,19,One Year,0
CMP_1781,27,6228.875773006192,208,5,41,Month-to-Month,1
CMP_1782,58,6380.419864636588,262,1,26,One Year,0
CMP_1783,2,9437.34634705026,490,1,28,Month-to-Month,0
CMP_1784,5,7871.159561669407,9,8,64,Month-to-Month,1
CMP_1785,29,1715.4007828619401,450,9,68,Two Year,1
CMP_1786,37,3801.3172830392195,201,7,80,Month-to-Month,1
CMP_1787,38,4636.239638669488,184,13,51,Month-to-Month,1
CMP_1788,19,4261.635093102246,346,13,74,One Year,1
CMP_1789,8,6858.431787037852,137,13,48,Month-to-Month,1
CMP_1790,48,8972.984480937344,447,8,10,Month-to-Month,1
CMP_1791,45,3407.488903466486,328,3,73,One Year,0
CMP_1792,1,5742.832796001264,257,3,39,One Year,0
CMP_1793,22,7999.389508179063,269,14,19,One Year,0
CMP_1794,52,4454.071559030819,97,14,64,One Year,1
CMP_1795,17,2097.1222197933107,154,1,19,One Year,0
CMP_1796,7,5012.034170005609,415,13,76,One Year,1
CMP_1797,25,1024.6139470587705,142,9,62,Month-to-Month,1
CMP_1798,45,9452.64281302163,212,0,13,One Year,0
CMP_1799,4,1210.8014493522437,494,9,25,Two Year,0
CMP_1800,36,4665.338794880493,129,12,89,Month-to-Month,1
CMP_1801,6,5533.871980340999,238,3,42,Month-to-Month,1
CMP_1802,31,9860.386406729212,65,9,39,Month-to-Month,1
CMP_1803,19,2077.2073246071777,311,9,30,One Year,0
CMP_1804,44,1587.0994268174063,270,10,5,Month-to-Month,1
CMP_1805,54,582.708397094164,138,7,81,One Year,1
CMP_1806,39,1977.9286502583718,322,1,18,Two Year,0
CMP_1807,27,2469.0933011428424,117,12,21,One Year,0
CMP_1808,10,6490.518945039377,393,11,86,Month-to-Month,1
CMP_1809,26,2587.214508718304,382,10,50,One Year,1
CMP_1810,19,694.9477399285895,458,7,6,Month-to-Month,1
CMP_1811,39,8352.874282273642,195,0,50,One Year,0
CMP_1812,3,3973.1591595376844,383,14,80,One Year,1
CMP_1813,45,3860.1185225169725,444,0,66,Month-to-Month,1
CMP_1814,13,3373.5507770953022,191,3,1,Two Year,0
CMP_1815,50,9766.046132890999,323,6,57,Month-to-Month,1
CMP_1816,28,2116.096464438174,371,8,30,Two Year,0
CMP_1817,58,9033.261607555734,93,4,58,Month-to-Month,1
CMP_1818,20,7879.631655328935,191,1,52,Month-to-Month,1
CMP_1819,28,1226.5595772434742,311,11,37,Month-to-Month,1
CMP_1820,8,9873.926464258062,438,6,48,Month-to-Month,1
CMP_1821,41,3077.9766536206002,136,10,87,One Year,1
CMP_1822,39,1436.5378067129172,364,1,1,One Year,0
CMP_1823,1,8378.485224194716,127,8,19,One Year,0
CMP_1824,3,7213.4175699381485,52,8,46,Month-to-Month,1
CMP_1825,13,6363.578655840058,292,2,67,Month-to-Month,1
CMP_1826,28,1981.818205139865,380,12,2,One Year,0
CMP_1827,57,5045.713104431638,183,7,56,Month-to-Month,1
CMP_1828,49,7915.282255428531,184,10,17,One Year,0
CMP_1829,25,3384.4274123664823,103,3,82,One Year,0
CMP_1830,56,3461.053370892894,334,2,79,Month-to-Month,1
CMP_1831,33,529.8386074571602,38,0,22,One Year,0
CMP_1832,38,2155.312315631106,424,4,27,One Year,0
CMP_1833,53,8816.353438657427,74,12,55,One Year,1
CMP_1834,6,4696.591670558218,175,13,32,Month-to-Month,1
CMP_1835,58,9850.227742727122,370,10,60,Month-to-Month,1
CMP_1836,44,4259.225653951029,276,3,83,Month-to-Month,1
CMP_1837,45,7294.271320412292,63,0,28,Month-to-Month,0
CMP_1838,32,3178.230907594927,185,9,28,Month-to-Month,0
CMP_1839,45,3956.1915908388683,23,7,74,Two Year,1
CMP_1840,47,2311.8968821134995,230,7,84,One Year,1
CMP_1841,21,3797.0925007442524,477,12,25,One Year,0
CMP_1842,16,5698.75644399611,99,7,85,Month-to-Month,1
CMP_1843,54,9921.842369302869,373,2,78,Two Year,0
CMP_1844,21,6809.916274181964,301,5,86,Month-to-Month,1
CMP_1845,11,2392.836566878984,85,11,26,One Year,0
CMP_1846,37,927.1336951197358,179,11,75,Two Year,1
CMP_1847,36,1700.3865724878508,226,6,71,One Year,1
CMP_1848,35,5844.27441209395,107,8,17,Two Year,0
CMP_1849,19,7769.02312375928,58,4,82,One Year,0
CMP_1850,20,9433.982469357095,187,8,7,Month-to-Month,1
CMP_1851,57,650.3201339697978,355,5,56,Month-to-Month,1
CMP_1852,18,5466.221344837763,407,9,64,Month-to-Month,1
